	Classifiers_combination	f1_score
2534	['DT', 'RF', 'ETC', 'KNN', 'CAT', 'LGBM', 'XGB']	0.8394566224143255
2535	['DT', 'RF', 'ETC', 'KNN', 'CAT', 'LGBM', 'XGB_RF']	0.8439624506051374
2536	['DT', 'RF', 'ETC', 'KNN', 'CAT', 'LGBM', 'LR']	0.8455823293172692
2537	['DT', 'RF', 'ETC', 'KNN', 'CAT', 'LGBM_RF', 'XGB']	0.834538425084204
2538	['DT', 'RF', 'ETC', 'KNN', 'CAT', 'LGBM_RF', 'XGB_RF']	0.8274917853231106
2539	['DT', 'RF', 'ETC', 'KNN', 'CAT', 'LGBM_RF', 'LR']	0.8344798832603711
2540	['DT', 'RF', 'ETC', 'KNN', 'CAT', 'XGB', 'XGB_RF']	0.8439624506051374
2541	['DT', 'RF', 'ETC', 'KNN', 'CAT', 'XGB', 'LR']	0.8362241804513516
2542	['DT', 'RF', 'ETC', 'KNN', 'CAT', 'XGB_RF', 'LR']	0.8289615090150565
2543	['DT', 'RF', 'ETC', 'KNN', 'LGBM', 'LGBM_RF', 'XGB']	0.834538425084204
2544	['DT', 'RF', 'ETC', 'KNN', 'LGBM', 'LGBM_RF', 'XGB_RF']	0.8280919622383037
2545	['DT', 'RF', 'ETC', 'KNN', 'LGBM', 'LGBM_RF', 'LR']	0.8424268502581755
2546	['DT', 'RF', 'ETC', 'KNN', 'LGBM', 'XGB', 'XGB_RF']	0.8394566224143255
2547	['DT', 'RF', 'ETC', 'KNN', 'LGBM', 'XGB', 'LR']	0.8442563089654079
2548	['DT', 'RF', 'ETC', 'KNN', 'LGBM', 'XGB_RF', 'LR']	0.8406846899794299
2549	['DT', 'RF', 'ETC', 'KNN', 'LGBM_RF', 'XGB', 'XGB_RF']	0.8407300086421635
2550	['DT', 'RF', 'ETC', 'KNN', 'LGBM_RF', 'XGB', 'LR']	0.8394566224143255
2551	['DT', 'RF', 'ETC', 'KNN', 'LGBM_RF', 'XGB_RF', 'LR']	0.8322536900850154
2552	['DT', 'RF', 'ETC', 'KNN', 'XGB', 'XGB_RF', 'LR']	0.839044253275016
2553	['DT', 'RF', 'ETC', 'SVC_LIN', 'SVC_RBF', 'CAT', 'LGBM']	0.8551737994775969
2554	['DT', 'RF', 'ETC', 'SVC_LIN', 'SVC_RBF', 'CAT', 'LGBM_RF']	0.8596149989038618
2555	['DT', 'RF', 'ETC', 'SVC_LIN', 'SVC_RBF', 'CAT', 'XGB']	0.8405342983656237
2556	['DT', 'RF', 'ETC', 'SVC_LIN', 'SVC_RBF', 'CAT', 'XGB_RF']	0.8524333310559996
2557	['DT', 'RF', 'ETC', 'SVC_LIN', 'SVC_RBF', 'CAT', 'LR']	0.8564403957292585
2558	['DT', 'RF', 'ETC', 'SVC_LIN', 'SVC_RBF', 'LGBM', 'LGBM_RF']	0.8547619047619047
2559	['DT', 'RF', 'ETC', 'SVC_LIN', 'SVC_RBF', 'LGBM', 'XGB']	0.8455110375195781
2560	['DT', 'RF', 'ETC', 'SVC_LIN', 'SVC_RBF', 'LGBM', 'XGB_RF']	0.853949856084979
2561	['DT', 'RF', 'ETC', 'SVC_LIN', 'SVC_RBF', 'LGBM', 'LR']	0.8515873015873016
2562	['DT', 'RF', 'ETC', 'SVC_LIN', 'SVC_RBF', 'LGBM_RF', 'XGB']	0.8405342983656237
2563	['DT', 'RF', 'ETC', 'SVC_LIN', 'SVC_RBF', 'LGBM_RF', 'XGB_RF']	0.847652302178585
2564	['DT', 'RF', 'ETC', 'SVC_LIN', 'SVC_RBF', 'LGBM_RF', 'LR']	0.8480449090205188
2565	['DT', 'RF', 'ETC', 'SVC_LIN', 'SVC_RBF', 'XGB', 'XGB_RF']	0.8499095840867993
2566	['DT', 'RF', 'ETC', 'SVC_LIN', 'SVC_RBF', 'XGB', 'LR']	0.8507752529103757
2567	['DT', 'RF', 'ETC', 'SVC_LIN', 'SVC_RBF', 'XGB_RF', 'LR']	0.8524333310559996
2568	['DT', 'RF', 'ETC', 'SVC_LIN', 'CAT', 'LGBM', 'LGBM_RF']	0.8539156626506023
2569	['DT', 'RF', 'ETC', 'SVC_LIN', 'CAT', 'LGBM', 'XGB']	0.853949856084979
2570	['DT', 'RF', 'ETC', 'SVC_LIN', 'CAT', 'LGBM', 'XGB_RF']	0.8623886746503797
2571	['DT', 'RF', 'ETC', 'SVC_LIN', 'CAT', 'LGBM', 'LR']	0.8586966915280169
2572	['DT', 'RF', 'ETC', 'SVC_LIN', 'CAT', 'LGBM_RF', 'XGB']	0.8667872212176011
2573	['DT', 'RF', 'ETC', 'SVC_LIN', 'CAT', 'LGBM_RF', 'XGB_RF']	0.8539156626506023
2574	['DT', 'RF', 'ETC', 'SVC_LIN', 'CAT', 'LGBM_RF', 'LR']	0.8583142092178235
2575	['DT', 'RF', 'ETC', 'SVC_LIN', 'CAT', 'XGB', 'XGB_RF']	0.8667872212176011
2576	['DT', 'RF', 'ETC', 'SVC_LIN', 'CAT', 'XGB', 'LR']	0.8667872212176011
2577	['DT', 'RF', 'ETC', 'SVC_LIN', 'CAT', 'XGB_RF', 'LR']	0.8550958684827493
2578	['DT', 'RF', 'ETC', 'SVC_LIN', 'LGBM', 'LGBM_RF', 'XGB']	0.853949856084979
2579	['DT', 'RF', 'ETC', 'SVC_LIN', 'LGBM', 'LGBM_RF', 'XGB_RF']	0.8576076457729652
2580	['DT', 'RF', 'ETC', 'SVC_LIN', 'LGBM', 'LGBM_RF', 'LR']	0.8539156626506023
2581	['DT', 'RF', 'ETC', 'SVC_LIN', 'LGBM', 'XGB', 'XGB_RF']	0.8583484026522002
2582	['DT', 'RF', 'ETC', 'SVC_LIN', 'LGBM', 'XGB', 'LR']	0.853949856084979
2583	['DT', 'RF', 'ETC', 'SVC_LIN', 'LGBM', 'XGB_RF', 'LR']	0.8586966915280169
2584	['DT', 'RF', 'ETC', 'SVC_LIN', 'LGBM_RF', 'XGB', 'XGB_RF']	0.8620061923401865
2585	['DT', 'RF', 'ETC', 'SVC_LIN', 'LGBM_RF', 'XGB', 'LR']	0.8667872212176011
2586	['DT', 'RF', 'ETC', 'SVC_LIN', 'LGBM_RF', 'XGB_RF', 'LR']	0.8539156626506023
2587	['DT', 'RF', 'ETC', 'SVC_LIN', 'XGB', 'XGB_RF', 'LR']	0.8667872212176011
2588	['DT', 'RF', 'ETC', 'SVC_RBF', 'CAT', 'LGBM', 'LGBM_RF']	0.8527443105756358
2589	['DT', 'RF', 'ETC', 'SVC_RBF', 'CAT', 'LGBM', 'XGB']	0.8475327199981916
2590	['DT', 'RF', 'ETC', 'SVC_RBF', 'CAT', 'LGBM', 'XGB_RF']	0.8528472865822264
2591	['DT', 'RF', 'ETC', 'SVC_RBF', 'CAT', 'LGBM', 'LR']	0.853949856084979
2592	['DT', 'RF', 'ETC', 'SVC_RBF', 'CAT', 'LGBM_RF', 'XGB']	0.8437853980022654
2593	['DT', 'RF', 'ETC', 'SVC_RBF', 'CAT', 'LGBM_RF', 'XGB_RF']	0.8407300086421635
2594	['DT', 'RF', 'ETC', 'SVC_RBF', 'CAT', 'LGBM_RF', 'LR']	0.8548975443219083
2595	['DT', 'RF', 'ETC', 'SVC_RBF', 'CAT', 'XGB', 'XGB_RF']	0.843703819607434
2596	['DT', 'RF', 'ETC', 'SVC_RBF', 'CAT', 'XGB', 'LR']	0.8473374015542691
2597	['DT', 'RF', 'ETC', 'SVC_RBF', 'CAT', 'XGB_RF', 'LR']	0.8433274544385655
2598	['DT', 'RF', 'ETC', 'SVC_RBF', 'LGBM', 'LGBM_RF', 'XGB']	0.8455110375195781
2599	['DT', 'RF', 'ETC', 'SVC_RBF', 'LGBM', 'LGBM_RF', 'XGB_RF']	0.8446629990167525
2600	['DT', 'RF', 'ETC', 'SVC_RBF', 'LGBM', 'LGBM_RF', 'LR']	0.8583484026522002
2601	['DT', 'RF', 'ETC', 'SVC_RBF', 'LGBM', 'XGB', 'XGB_RF']	0.8455110375195781
2602	['DT', 'RF', 'ETC', 'SVC_RBF', 'LGBM', 'XGB', 'LR']	0.8582998661311914
2603	['DT', 'RF', 'ETC', 'SVC_RBF', 'LGBM', 'XGB_RF', 'LR']	0.853949856084979
2604	['DT', 'RF', 'ETC', 'SVC_RBF', 'LGBM_RF', 'XGB', 'XGB_RF']	0.8401518160554305
2605	['DT', 'RF', 'ETC', 'SVC_RBF', 'LGBM_RF', 'XGB', 'LR']	0.8490813069126322
2606	['DT', 'RF', 'ETC', 'SVC_RBF', 'LGBM_RF', 'XGB_RF', 'LR']	0.8385464255611511
2607	['DT', 'RF', 'ETC', 'SVC_RBF', 'XGB', 'XGB_RF', 'LR']	0.8534798534798534
2608	['DT', 'RF', 'ETC', 'CAT', 'LGBM', 'LGBM_RF', 'XGB']	0.853949856084979
2609	['DT', 'RF', 'ETC', 'CAT', 'LGBM', 'LGBM_RF', 'XGB_RF']	0.8576076457729652
2610	['DT', 'RF', 'ETC', 'CAT', 'LGBM', 'LGBM_RF', 'LR']	0.8586966915280169
2611	['DT', 'RF', 'ETC', 'CAT', 'LGBM', 'XGB', 'XGB_RF']	0.8494440278941667
2612	['DT', 'RF', 'ETC', 'CAT', 'LGBM', 'XGB', 'LR']	0.8576283154596407
2613	['DT', 'RF', 'ETC', 'CAT', 'LGBM', 'XGB_RF', 'LR']	0.8623886746503797
2614	['DT', 'RF', 'ETC', 'CAT', 'LGBM_RF', 'XGB', 'XGB_RF']	0.8492063492063492
2615	['DT', 'RF', 'ETC', 'CAT', 'LGBM_RF', 'XGB', 'LR']	0.862026862026862
2616	['DT', 'RF', 'ETC', 'CAT', 'LGBM_RF', 'XGB_RF', 'LR']	0.8539156626506023
2617	['DT', 'RF', 'ETC', 'CAT', 'XGB', 'XGB_RF', 'LR']	0.862026862026862
2618	['DT', 'RF', 'ETC', 'LGBM', 'LGBM_RF', 'XGB', 'XGB_RF']	0.8491688272075644
2619	['DT', 'RF', 'ETC', 'LGBM', 'LGBM_RF', 'XGB', 'LR']	0.853949856084979
2620	['DT', 'RF', 'ETC', 'LGBM', 'LGBM_RF', 'XGB_RF', 'LR']	0.8576076457729652
2621	['DT', 'RF', 'ETC', 'LGBM', 'XGB', 'XGB_RF', 'LR']	0.8531224872688288
2622	['DT', 'RF', 'ETC', 'LGBM_RF', 'XGB', 'XGB_RF', 'LR']	0.8572458331494476
2623	['DT', 'RF', 'KNN', 'SVC_LIN', 'SVC_RBF', 'CAT', 'LGBM']	0.8550318922749822
2624	['DT', 'RF', 'KNN', 'SVC_LIN', 'SVC_RBF', 'CAT', 'LGBM_RF']	0.8362220435391167
2625	['DT', 'RF', 'KNN', 'SVC_LIN', 'SVC_RBF', 'CAT', 'XGB']	0.8456737434090648
2626	['DT', 'RF', 'KNN', 'SVC_LIN', 'SVC_RBF', 'CAT', 'XGB_RF']	0.8325977904291157
2627	['DT', 'RF', 'KNN', 'SVC_LIN', 'SVC_RBF', 'CAT', 'LR']	0.8543328450688241
2628	['DT', 'RF', 'KNN', 'SVC_LIN', 'SVC_RBF', 'LGBM', 'LGBM_RF']	0.8518399178107781
2629	['DT', 'RF', 'KNN', 'SVC_LIN', 'SVC_RBF', 'LGBM', 'XGB']	0.8502337069293566
2630	['DT', 'RF', 'KNN', 'SVC_LIN', 'SVC_RBF', 'LGBM', 'XGB_RF']	0.8468253968253968
2631	['DT', 'RF', 'KNN', 'SVC_LIN', 'SVC_RBF', 'LGBM', 'LR']	0.8595918557952742
2632	['DT', 'RF', 'KNN', 'SVC_LIN', 'SVC_RBF', 'LGBM_RF', 'XGB']	0.8424817689448605
2633	['DT', 'RF', 'KNN', 'SVC_LIN', 'SVC_RBF', 'LGBM_RF', 'XGB_RF']	0.834258919997222
2634	['DT', 'RF', 'KNN', 'SVC_LIN', 'SVC_RBF', 'LGBM_RF', 'LR']	0.846580907084328
2635	['DT', 'RF', 'KNN', 'SVC_LIN', 'SVC_RBF', 'XGB', 'XGB_RF']	0.853447545456086
2636	['DT', 'RF', 'KNN', 'SVC_LIN', 'SVC_RBF', 'XGB', 'LR']	0.8501795715998769
2637	['DT', 'RF', 'KNN', 'SVC_LIN', 'SVC_RBF', 'XGB_RF', 'LR']	0.8425912137006701
2638	['DT', 'RF', 'KNN', 'SVC_LIN', 'CAT', 'LGBM', 'LGBM_RF']	0.8455823293172692
2639	['DT', 'RF', 'KNN', 'SVC_LIN', 'CAT', 'LGBM', 'XGB']	0.8442563089654079
2640	['DT', 'RF', 'KNN', 'SVC_LIN', 'CAT', 'LGBM', 'XGB_RF']	0.8455823293172692
2641	['DT', 'RF', 'KNN', 'SVC_LIN', 'CAT', 'LGBM', 'LR']	0.8594304388422035
2642	['DT', 'RF', 'KNN', 'SVC_LIN', 'CAT', 'LGBM_RF', 'XGB']	0.8439624506051374
2643	['DT', 'RF', 'KNN', 'SVC_LIN', 'CAT', 'LGBM_RF', 'XGB_RF']	0.8503633581946834
2644	['DT', 'RF', 'KNN', 'SVC_LIN', 'CAT', 'LGBM_RF', 'LR']	0.846482933497659
2645	['DT', 'RF', 'KNN', 'SVC_LIN', 'CAT', 'XGB', 'XGB_RF']	0.8483609971723586
2646	['DT', 'RF', 'KNN', 'SVC_LIN', 'CAT', 'XGB', 'LR']	0.854578118167098
2647	['DT', 'RF', 'KNN', 'SVC_LIN', 'CAT', 'XGB_RF', 'LR']	0.8384920634920635
2648	['DT', 'RF', 'KNN', 'SVC_LIN', 'LGBM', 'LGBM_RF', 'XGB']	0.8394566224143255
2649	['DT', 'RF', 'KNN', 'SVC_LIN', 'LGBM', 'LGBM_RF', 'XGB_RF']	0.8503633581946834
2650	['DT', 'RF', 'KNN', 'SVC_LIN', 'LGBM', 'LGBM_RF', 'LR']	0.8468253968253968
2651	['DT', 'RF', 'KNN', 'SVC_LIN', 'LGBM', 'XGB', 'XGB_RF']	0.8455110375195781
2652	['DT', 'RF', 'KNN', 'SVC_LIN', 'LGBM', 'XGB', 'LR']	0.8501795715998769
2653	['DT', 'RF', 'KNN', 'SVC_LIN', 'LGBM', 'XGB_RF', 'LR']	0.8468253968253968
2654	['DT', 'RF', 'KNN', 'SVC_LIN', 'LGBM_RF', 'XGB', 'XGB_RF']	0.8455110375195781
2655	['DT', 'RF', 'KNN', 'SVC_LIN', 'LGBM_RF', 'XGB', 'LR']	0.8483609971723586
2656	['DT', 'RF', 'KNN', 'SVC_LIN', 'LGBM_RF', 'XGB_RF', 'LR']	0.8512639623750736
2657	['DT', 'RF', 'KNN', 'SVC_LIN', 'XGB', 'XGB_RF', 'LR']	0.8451285552093847
2658	['DT', 'RF', 'KNN', 'SVC_RBF', 'CAT', 'LGBM', 'LGBM_RF']	0.8423364343449747
2659	['DT', 'RF', 'KNN', 'SVC_RBF', 'CAT', 'LGBM', 'XGB']	0.841005209328766
2660	['DT', 'RF', 'KNN', 'SVC_RBF', 'CAT', 'LGBM', 'XGB_RF']	0.8455110375195781
2661	['DT', 'RF', 'KNN', 'SVC_RBF', 'CAT', 'LGBM', 'LR']	0.8456737434090648
2662	['DT', 'RF', 'KNN', 'SVC_RBF', 'CAT', 'LGBM_RF', 'XGB']	0.841005209328766
2663	['DT', 'RF', 'KNN', 'SVC_RBF', 'CAT', 'LGBM_RF', 'XGB_RF']	0.8357532694882092
2664	['DT', 'RF', 'KNN', 'SVC_RBF', 'CAT', 'LGBM_RF', 'LR']	0.8409839483010214
2665	['DT', 'RF', 'KNN', 'SVC_RBF', 'CAT', 'XGB', 'XGB_RF']	0.853447545456086
2666	['DT', 'RF', 'KNN', 'SVC_RBF', 'CAT', 'XGB', 'LR']	0.8456737434090648
2667	['DT', 'RF', 'KNN', 'SVC_RBF', 'CAT', 'XGB_RF', 'LR']	0.8405342983656237
2668	['DT', 'RF', 'KNN', 'SVC_RBF', 'LGBM', 'LGBM_RF', 'XGB']	0.8394566224143255
2669	['DT', 'RF', 'KNN', 'SVC_RBF', 'LGBM', 'LGBM_RF', 'XGB_RF']	0.8326978801281074
2670	['DT', 'RF', 'KNN', 'SVC_RBF', 'LGBM', 'LGBM_RF', 'LR']	0.8426829268292683
2671	['DT', 'RF', 'KNN', 'SVC_RBF', 'LGBM', 'XGB', 'XGB_RF']	0.8489417172652739
2672	['DT', 'RF', 'KNN', 'SVC_RBF', 'LGBM', 'XGB', 'LR']	0.8456737434090648
2673	['DT', 'RF', 'KNN', 'SVC_RBF', 'LGBM', 'XGB_RF', 'LR']	0.8468253968253968
2674	['DT', 'RF', 'KNN', 'SVC_RBF', 'LGBM_RF', 'XGB', 'XGB_RF']	0.8407300086421635
2675	['DT', 'RF', 'KNN', 'SVC_RBF', 'LGBM_RF', 'XGB', 'LR']	0.8456737434090648
2676	['DT', 'RF', 'KNN', 'SVC_RBF', 'LGBM_RF', 'XGB_RF', 'LR']	0.8325977904291157
2677	['DT', 'RF', 'KNN', 'SVC_RBF', 'XGB', 'XGB_RF', 'LR']	0.8455110375195781
2678	['DT', 'RF', 'KNN', 'CAT', 'LGBM', 'LGBM_RF', 'XGB']	0.834538425084204
2679	['DT', 'RF', 'KNN', 'CAT', 'LGBM', 'LGBM_RF', 'XGB_RF']	0.8488147712802429
2680	['DT', 'RF', 'KNN', 'CAT', 'LGBM', 'LGBM_RF', 'LR']	0.8406846899794299
2681	['DT', 'RF', 'KNN', 'CAT', 'LGBM', 'XGB', 'XGB_RF']	0.8442563089654079
2682	['DT', 'RF', 'KNN', 'CAT', 'LGBM', 'XGB', 'LR']	0.8487621371562198
2683	['DT', 'RF', 'KNN', 'CAT', 'LGBM', 'XGB_RF', 'LR']	0.8488147712802429
2684	['DT', 'RF', 'KNN', 'CAT', 'LGBM_RF', 'XGB', 'XGB_RF']	0.8439624506051374
2685	['DT', 'RF', 'KNN', 'CAT', 'LGBM_RF', 'XGB', 'LR']	0.8439624506051374
2686	['DT', 'RF', 'KNN', 'CAT', 'LGBM_RF', 'XGB_RF', 'LR']	0.8389857114511831
2687	['DT', 'RF', 'KNN', 'CAT', 'XGB', 'XGB_RF', 'LR']	0.8434427998422372
2688	['DT', 'RF', 'KNN', 'LGBM', 'LGBM_RF', 'XGB', 'XGB_RF']	0.8394566224143255
2689	['DT', 'RF', 'KNN', 'LGBM', 'LGBM_RF', 'XGB', 'LR']	0.8442563089654079
2690	['DT', 'RF', 'KNN', 'LGBM', 'LGBM_RF', 'XGB_RF', 'LR']	0.8503633581946834
2691	['DT', 'RF', 'KNN', 'LGBM', 'XGB', 'XGB_RF', 'LR']	0.8394566224143255
2692	['DT', 'RF', 'KNN', 'LGBM_RF', 'XGB', 'XGB_RF', 'LR']	0.8487621371562198
2693	['DT', 'RF', 'SVC_LIN', 'SVC_RBF', 'CAT', 'LGBM', 'LGBM_RF']	0.8547619047619047
2694	['DT', 'RF', 'SVC_LIN', 'SVC_RBF', 'CAT', 'LGBM', 'XGB']	0.853447545456086
2695	['DT', 'RF', 'SVC_LIN', 'SVC_RBF', 'CAT', 'LGBM', 'XGB_RF']	0.8583484026522002
2696	['DT', 'RF', 'SVC_LIN', 'SVC_RBF', 'CAT', 'LGBM', 'LR']	0.8594304388422035
2697	['DT', 'RF', 'SVC_LIN', 'SVC_RBF', 'CAT', 'LGBM_RF', 'XGB']	0.8567309531164953
2698	['DT', 'RF', 'SVC_LIN', 'SVC_RBF', 'CAT', 'LGBM_RF', 'XGB_RF']	0.846482933497659
2699	['DT', 'RF', 'SVC_LIN', 'SVC_RBF', 'CAT', 'LGBM_RF', 'LR']	0.8480449090205188
2700	['DT', 'RF', 'SVC_LIN', 'SVC_RBF', 'CAT', 'XGB', 'XGB_RF']	0.8583484026522002
2701	['DT', 'RF', 'SVC_LIN', 'SVC_RBF', 'CAT', 'XGB', 'LR']	0.863016936732499
2702	['DT', 'RF', 'SVC_LIN', 'SVC_RBF', 'CAT', 'XGB_RF', 'LR']	0.8480893592004702
2703	['DT', 'RF', 'SVC_LIN', 'SVC_RBF', 'LGBM', 'LGBM_RF', 'XGB']	0.8550318922749822
2704	['DT', 'RF', 'SVC_LIN', 'SVC_RBF', 'LGBM', 'LGBM_RF', 'XGB_RF']	0.8535673737747856
2705	['DT', 'RF', 'SVC_LIN', 'SVC_RBF', 'LGBM', 'LGBM_RF', 'LR']	0.8468253968253968
2706	['DT', 'RF', 'SVC_LIN', 'SVC_RBF', 'LGBM', 'XGB', 'XGB_RF']	0.8550318922749822
2707	['DT', 'RF', 'SVC_LIN', 'SVC_RBF', 'LGBM', 'XGB', 'LR']	0.8550318922749822
2708	['DT', 'RF', 'SVC_LIN', 'SVC_RBF', 'LGBM', 'XGB_RF', 'LR']	0.8547619047619047
2709	['DT', 'RF', 'SVC_LIN', 'SVC_RBF', 'LGBM_RF', 'XGB', 'XGB_RF']	0.8499808758844903
2710	['DT', 'RF', 'SVC_LIN', 'SVC_RBF', 'LGBM_RF', 'XGB', 'LR']	0.8583484026522002
2711	['DT', 'RF', 'SVC_LIN', 'SVC_RBF', 'LGBM_RF', 'XGB_RF', 'LR']	0.846482933497659
2712	['DT', 'RF', 'SVC_LIN', 'SVC_RBF', 'XGB', 'XGB_RF', 'LR']	0.8583484026522002
2713	['DT', 'RF', 'SVC_LIN', 'CAT', 'LGBM', 'LGBM_RF', 'XGB']	0.8583484026522002
2714	['DT', 'RF', 'SVC_LIN', 'CAT', 'LGBM', 'LGBM_RF', 'XGB_RF']	0.8539156626506023
2715	['DT', 'RF', 'SVC_LIN', 'CAT', 'LGBM', 'LGBM_RF', 'LR']	0.8583142092178235
2716	['DT', 'RF', 'SVC_LIN', 'CAT', 'LGBM', 'XGB', 'XGB_RF']	0.8583484026522002
2717	['DT', 'RF', 'SVC_LIN', 'CAT', 'LGBM', 'XGB', 'LR']	0.8666953961071607
2718	['DT', 'RF', 'SVC_LIN', 'CAT', 'LGBM', 'XGB_RF', 'LR']	0.8586966915280169
2719	['DT', 'RF', 'SVC_LIN', 'CAT', 'LGBM_RF', 'XGB', 'XGB_RF']	0.854090354090354
2720	['DT', 'RF', 'SVC_LIN', 'CAT', 'LGBM_RF', 'XGB', 'LR']	0.8667872212176011
2721	['DT', 'RF', 'SVC_LIN', 'CAT', 'LGBM_RF', 'XGB_RF', 'LR']	0.8583142092178235
2722	['DT', 'RF', 'SVC_LIN', 'CAT', 'XGB', 'XGB_RF', 'LR']	0.862026862026862
2723	['DT', 'RF', 'SVC_LIN', 'LGBM', 'LGBM_RF', 'XGB', 'XGB_RF']	0.8535673737747856
2724	['DT', 'RF', 'SVC_LIN', 'LGBM', 'LGBM_RF', 'XGB', 'LR']	0.862026862026862
2725	['DT', 'RF', 'SVC_LIN', 'LGBM', 'LGBM_RF', 'XGB_RF', 'LR']	0.8539156626506023
2726	['DT', 'RF', 'SVC_LIN', 'LGBM', 'XGB', 'XGB_RF', 'LR']	0.862026862026862
2727	['DT', 'RF', 'SVC_LIN', 'LGBM_RF', 'XGB', 'XGB_RF', 'LR']	0.8572458331494476
2728	['DT', 'RF', 'SVC_RBF', 'CAT', 'LGBM', 'LGBM_RF', 'XGB']	0.8487621371562198
2729	['DT', 'RF', 'SVC_RBF', 'CAT', 'LGBM', 'LGBM_RF', 'XGB_RF']	0.8486697344369466
2730	['DT', 'RF', 'SVC_RBF', 'CAT', 'LGBM', 'LGBM_RF', 'LR']	0.8662849105887082
2731	['DT', 'RF', 'SVC_RBF', 'CAT', 'LGBM', 'XGB', 'XGB_RF']	0.8442563089654079
2732	['DT', 'RF', 'SVC_RBF', 'CAT', 'LGBM', 'XGB', 'LR']	0.853447545456086
2733	['DT', 'RF', 'SVC_RBF', 'CAT', 'LGBM', 'XGB_RF', 'LR']	0.8662849105887082
2734	['DT', 'RF', 'SVC_RBF', 'CAT', 'LGBM_RF', 'XGB', 'XGB_RF']	0.8469362615704079
2735	['DT', 'RF', 'SVC_RBF', 'CAT', 'LGBM_RF', 'XGB', 'LR']	0.8614163614163614
2736	['DT', 'RF', 'SVC_RBF', 'CAT', 'LGBM_RF', 'XGB_RF', 'LR']	0.846482933497659
2737	['DT', 'RF', 'SVC_RBF', 'CAT', 'XGB', 'XGB_RF', 'LR']	0.8662849105887082
2738	['DT', 'RF', 'SVC_RBF', 'LGBM', 'LGBM_RF', 'XGB', 'XGB_RF']	0.8455823293172692
2739	['DT', 'RF', 'SVC_RBF', 'LGBM', 'LGBM_RF', 'XGB', 'LR']	0.8582998661311914
2740	['DT', 'RF', 'SVC_RBF', 'LGBM', 'LGBM_RF', 'XGB_RF', 'LR']	0.8535673737747856
2741	['DT', 'RF', 'SVC_RBF', 'LGBM', 'XGB', 'XGB_RF', 'LR']	0.8550318922749822
2742	['DT', 'RF', 'SVC_RBF', 'LGBM_RF', 'XGB', 'XGB_RF', 'LR']	0.8535673737747856
2743	['DT', 'RF', 'CAT', 'LGBM', 'LGBM_RF', 'XGB', 'XGB_RF']	0.8491688272075644
2744	['DT', 'RF', 'CAT', 'LGBM', 'LGBM_RF', 'XGB', 'LR']	0.862026862026862
2745	['DT', 'RF', 'CAT', 'LGBM', 'LGBM_RF', 'XGB_RF', 'LR']	0.8528472865822264
2746	['DT', 'RF', 'CAT', 'LGBM', 'XGB', 'XGB_RF', 'LR']	0.8666953961071607
2747	['DT', 'RF', 'CAT', 'LGBM_RF', 'XGB', 'XGB_RF', 'LR']	0.8572458331494476
2748	['DT', 'RF', 'LGBM', 'LGBM_RF', 'XGB', 'XGB_RF', 'LR']	0.8572458331494476
2749	['DT', 'ETC', 'KNN', 'SVC_LIN', 'SVC_RBF', 'CAT', 'LGBM']	0.8362241804513516
2750	['DT', 'ETC', 'KNN', 'SVC_LIN', 'SVC_RBF', 'CAT', 'LGBM_RF']	0.837521868889575
2751	['DT', 'ETC', 'KNN', 'SVC_LIN', 'SVC_RBF', 'CAT', 'XGB']	0.8443542617521645
2752	['DT', 'ETC', 'KNN', 'SVC_LIN', 'SVC_RBF', 'CAT', 'XGB_RF']	0.8362220435391167
2753	['DT', 'ETC', 'KNN', 'SVC_LIN', 'SVC_RBF', 'CAT', 'LR']	0.8451043474682335
2754	['DT', 'ETC', 'KNN', 'SVC_LIN', 'SVC_RBF', 'LGBM', 'LGBM_RF']	0.8347298309603645
2755	['DT', 'ETC', 'KNN', 'SVC_LIN', 'SVC_RBF', 'LGBM', 'XGB']	0.841005209328766
2756	['DT', 'ETC', 'KNN', 'SVC_LIN', 'SVC_RBF', 'LGBM', 'XGB_RF']	0.8309553357207862
2757	['DT', 'ETC', 'KNN', 'SVC_LIN', 'SVC_RBF', 'LGBM', 'LR']	0.8466985589416489
2758	['DT', 'ETC', 'KNN', 'SVC_LIN', 'SVC_RBF', 'LGBM_RF', 'XGB']	0.844618578795794
2759	['DT', 'ETC', 'KNN', 'SVC_LIN', 'SVC_RBF', 'LGBM_RF', 'XGB_RF']	0.8373596951910205
2760	['DT', 'ETC', 'KNN', 'SVC_LIN', 'SVC_RBF', 'LGBM_RF', 'LR']	0.8434623113434387
2761	['DT', 'ETC', 'KNN', 'SVC_LIN', 'SVC_RBF', 'XGB', 'XGB_RF']	0.853447545456086
2762	['DT', 'ETC', 'KNN', 'SVC_LIN', 'SVC_RBF', 'XGB', 'LR']	0.8538038247098777
2763	['DT', 'ETC', 'KNN', 'SVC_LIN', 'SVC_RBF', 'XGB_RF', 'LR']	0.8351953871529968
2764	['DT', 'ETC', 'KNN', 'SVC_LIN', 'CAT', 'LGBM', 'LGBM_RF']	0.8443002780352179
2765	['DT', 'ETC', 'KNN', 'SVC_LIN', 'CAT', 'LGBM', 'XGB']	0.8475327199981916
2766	['DT', 'ETC', 'KNN', 'SVC_LIN', 'CAT', 'LGBM', 'XGB_RF']	0.8394026386973786
2767	['DT', 'ETC', 'KNN', 'SVC_LIN', 'CAT', 'LGBM', 'LR']	0.8515873015873016
